index,id,kind,phase,strength,owner,internal_spec_line,file
3485,rule.16.Parse-Place-Postfix,formal-rule,parsing,required,spec.expressions,57750,Compiler/Semantics/Expressions/ExpressionCheck.uv
3486,rule.16.Parse-Place-Err,formal-rule,parsing,required,spec.expressions,57766,Compiler/Semantics/Expressions/ExpressionCheck.uv
3487,def.16.AccessPlaceAst,formal-definition,ast,required,spec.expressions,57784,Compiler/Semantics/Expressions/ExpressionCheck.uv
3488,def.16.PlaceForms0,formal-definition,ast,required,spec.expressions,57797,Compiler/Semantics/Expressions/ExpressionCheck.uv
3489,def.16.FieldVisibility,formal-definition,semantic-analysis,required,spec.expressions,57810,Compiler/Semantics/Expressions/ExpressionCheck.uv
3490,def.16.IndexClassification,formal-definition,semantic-analysis,required,spec.expressions,57824,Compiler/Semantics/Expressions/ExpressionCheck.uv
3491,rule.16.T-Field-Record,formal-rule,semantic-analysis,required,spec.expressions,57841,Compiler/Semantics/Expressions/ExpressionCheck.uv
3492,rule.16.T-Field-Record-Perm,formal-rule,semantic-analysis,required,spec.expressions,57857,Compiler/Semantics/Expressions/ExpressionCheck.uv
3493,rule.16.P-Field-Record,formal-rule,semantic-analysis,required,spec.expressions,57873,Compiler/Semantics/Expressions/ExpressionCheck.uv
3494,rule.16.P-Field-Record-Perm,formal-rule,semantic-analysis,required,spec.expressions,57889,Compiler/Semantics/Expressions/ExpressionCheck.uv
3495,rule.16.T-Tuple-Index,formal-rule,semantic-analysis,required,spec.expressions,57905,Compiler/Semantics/Expressions/ExpressionCheck.uv
3496,rule.16.T-Tuple-Index-Perm,formal-rule,semantic-analysis,required,spec.expressions,57921,Compiler/Semantics/Expressions/ExpressionCheck.uv
3497,rule.16.P-Tuple-Index,formal-rule,semantic-analysis,required,spec.expressions,57937,Compiler/Semantics/Expressions/ExpressionCheck.uv
3498,rule.16.P-Tuple-Index-Perm,formal-rule,semantic-analysis,required,spec.expressions,57953,Compiler/Semantics/Expressions/ExpressionCheck.uv
3499,rule.16.T-Index-Array,formal-rule,semantic-analysis,required,spec.expressions,57969,Compiler/Semantics/Expressions/ExpressionCheck.uv
3500,rule.16.T-Index-Array-Dynamic,formal-rule,semantic-analysis,required,spec.expressions,57985,Compiler/Semantics/Expressions/ExpressionCheck.uv
3501,rule.16.T-Index-Array-Perm,formal-rule,semantic-analysis,required,spec.expressions,58001,Compiler/Semantics/Expressions/ExpressionCheck.uv
3502,rule.16.T-Index-Array-Perm-Dynamic,formal-rule,semantic-analysis,required,spec.expressions,58017,Compiler/Semantics/Expressions/ExpressionCheck.uv
3503,rule.16.T-Index-Slice,formal-rule,semantic-analysis,required,spec.expressions,58033,Compiler/Semantics/Expressions/ExpressionCheck.uv
3504,rule.16.T-Index-Slice-Perm,formal-rule,semantic-analysis,required,spec.expressions,58049,Compiler/Semantics/Expressions/ExpressionCheck.uv
3505,rule.16.T-Slice-From-Array,formal-rule,semantic-analysis,required,spec.expressions,58065,Compiler/Semantics/Expressions/ExpressionCheck.uv
3506,rule.16.T-Slice-From-Array-Perm,formal-rule,semantic-analysis,required,spec.expressions,58081,Compiler/Semantics/Expressions/ExpressionCheck.uv
3507,rule.16.T-Slice-From-Slice,formal-rule,semantic-analysis,required,spec.expressions,58097,Compiler/Semantics/Expressions/ExpressionCheck.uv
3508,rule.16.T-Slice-From-Slice-Perm,formal-rule,semantic-analysis,required,spec.expressions,58113,Compiler/Semantics/Expressions/ExpressionCheck.uv
3509,rule.16.PlaceIndexAndSliceCounterparts,formal-rule,semantic-analysis,required,spec.expressions,58129,Compiler/Semantics/Expressions/ExpressionCheck.uv
3510,rule.16.Coerce-Array-Slice,formal-rule,semantic-analysis,required,spec.expressions,58142,Compiler/Semantics/Expressions/ExpressionCheck.uv
3511,rule.16.Union-DirectAccess-Err,formal-rule,semantic-analysis,required,spec.expressions,58158,Compiler/Semantics/Expressions/ExpressionCheck.uv
3512,rule.16.ValueUse-NonBitcopyPlace,formal-rule,semantic-analysis,required,spec.expressions,58174,Compiler/Semantics/Expressions/ExpressionCheck.uv
3513,rule.16.EvalSigma-FieldAccess,formal-rule,runtime,required,spec.expressions,58192,Compiler/Semantics/Expressions/ExpressionCheck.uv
3514,rule.16.EvalSigma-TupleAccess,formal-rule,runtime,required,spec.expressions,58208,Compiler/Semantics/Expressions/ExpressionCheck.uv
3515,rule.16.EvalSigma-Index,formal-rule,runtime,required,spec.expressions,58224,Compiler/Semantics/Expressions/ExpressionCheck.uv
3516,rule.16.EvalSigma-Index-Range,formal-rule,runtime,required,spec.expressions,58240,Compiler/Semantics/Expressions/ExpressionCheck.uv
3517,req.16.IndexAccessRuntimeFailuresAndControlPropagation,semantic-requirement,runtime,required,spec.expressions,58256,Compiler/Semantics/Expressions/ExpressionCheck.uv
3518,rule.16.Lower-Expr-FieldAccess,formal-rule,lowering,required,spec.expressions,58271,Compiler/Semantics/Expressions/ExpressionCheck.uv
3519,rule.16.Lower-Expr-TupleAccess,formal-rule,lowering,required,spec.expressions,58287,Compiler/Semantics/Expressions/ExpressionCheck.uv
3520,rule.16.Lower-Expr-IndexFamily,formal-rule,lowering,required,spec.expressions,58303,Compiler/Semantics/Expressions/ExpressionCheck.uv
3521,rule.16.Lower-Place-Ident,formal-rule,lowering,required,spec.expressions,58316,Compiler/Semantics/Expressions/ExpressionCheck.uv
3522,rule.16.Lower-Place-Field,formal-rule,lowering,required,spec.expressions,58331,Compiler/Semantics/Expressions/ExpressionCheck.uv
3523,rule.16.Lower-Place-Tuple,formal-rule,lowering,required,spec.expressions,58347,Compiler/Semantics/Expressions/ExpressionCheck.uv
3524,rule.16.Lower-Place-Index,formal-rule,lowering,required,spec.expressions,58363,Compiler/Semantics/Expressions/ExpressionCheck.uv
3525,rule.16.Lower-Place-Deref,formal-rule,lowering,required,spec.expressions,58379,Compiler/Semantics/Expressions/ExpressionCheck.uv
3526,req.16.PlaceReadWriteLoweringPreservesAccessBehavior,semantic-requirement,lowering,required,spec.expressions,58395,Compiler/Semantics/Expressions/ExpressionCheck.uv
3527,diag.16.AccessAndPlaceExpressions,diagnostic-requirement,diagnostics,required,spec.expressions,58410,Compiler/Semantics/Expressions/ExpressionCheck.uv
3528,req.16.ArraySliceIndexDiagnosticsAndPanicBehavior,semantic-requirement,diagnostics,required,spec.expressions,58423,Compiler/Semantics/Expressions/ExpressionCheck.uv
3529,grammar.16.CallExpressions,grammar,parsing,required,spec.expressions,58440,Compiler/Semantics/Expressions/ExpressionCheck.uv
3530,req.16.QualifiedApplyParenPreResolution,semantic-requirement,parsing,required,spec.expressions,58459,Compiler/Semantics/Expressions/ExpressionCheck.uv
3531,rule.16.Postfix-Call,formal-rule,parsing,required,spec.expressions,58474,Compiler/Semantics/Expressions/ExpressionCheck.uv
3532,rule.16.Postfix-Call-TypeArgs,formal-rule,parsing,required,spec.expressions,58490,Compiler/Semantics/Expressions/ExpressionCheck.uv
3533,rule.16.Postfix-MethodCall,formal-rule,parsing,required,spec.expressions,58506,Compiler/Semantics/Expressions/ExpressionCheck.uv
3534,rule.16.Parse-Qualified-Apply-Paren,formal-rule,parsing,required,spec.expressions,58522,Compiler/Semantics/Expressions/ExpressionCheck.uv
3535,rule.16.ArgumentListParsingFamily,formal-rule,parsing,required,spec.expressions,58538,Compiler/Semantics/Expressions/ExpressionCheck.uv
3536,def.16.ArgAst,formal-definition,ast,required,spec.expressions,58553,Compiler/Semantics/Expressions/ExpressionCheck.uv
3537,def.16.CallExprAst,formal-definition,ast,required,spec.expressions,58566,Compiler/Semantics/Expressions/ExpressionCheck.uv
3538,def.16.ArgAccessors,formal-definition,semantic-analysis,required,spec.expressions,58579,Compiler/Semantics/Expressions/ExpressionCheck.uv
3539,def.16.MovedArg,formal-definition,semantic-analysis,required,spec.expressions,58593,Compiler/Semantics/Expressions/ExpressionCheck.uv
3540,req.16.QualifiedParenthesizedApplicationResolution,semantic-requirement,name-resolution,required,spec.expressions,58608,Compiler/Semantics/Expressions/ExpressionCheck.uv
3541,def.16.CallStaticJudgementsAndArgumentTyping,formal-definition,semantic-analysis,required,spec.expressions,58627,Compiler/Semantics/Expressions/ExpressionCheck.uv
3542,rule.16.ArgsT-Empty,formal-rule,semantic-analysis,required,spec.expressions,58655,Compiler/Semantics/Expressions/ExpressionCheck.uv
3543,rule.16.ArgsT-Cons,formal-rule,semantic-analysis,required,spec.expressions,58670,Compiler/Semantics/Expressions/ExpressionCheck.uv
3544,rule.16.ArgsT-Cons-Ref,formal-rule,semantic-analysis,required,spec.expressions,58686,Compiler/Semantics/Expressions/ExpressionCheck.uv
3545,rule.16.T-Call-Generic-Infer,formal-rule,semantic-analysis,required,spec.expressions,58702,Compiler/Semantics/Expressions/ExpressionCheck.uv
3546,rule.16.T-Call,formal-rule,semantic-analysis,required,spec.expressions,58718,Compiler/Semantics/Expressions/ExpressionCheck.uv
3547,rule.16.Call-Callee-NotFunc,formal-rule,semantic-analysis,required,spec.expressions,58734,Compiler/Semantics/Expressions/ExpressionCheck.uv
3548,rule.16.Call-ArgCount-Err,formal-rule,semantic-analysis,required,spec.expressions,58750,Compiler/Semantics/Expressions/ExpressionCheck.uv
3549,rule.16.Call-ArgType-Err,formal-rule,semantic-analysis,required,spec.expressions,58766,Compiler/Semantics/Expressions/ExpressionCheck.uv
3550,rule.16.Call-Move-Missing,formal-rule,semantic-analysis,required,spec.expressions,58782,Compiler/Semantics/Expressions/ExpressionCheck.uv
3551,rule.16.Call-Move-Unexpected,formal-rule,semantic-analysis,required,spec.expressions,58798,Compiler/Semantics/Expressions/ExpressionCheck.uv
3552,rule.16.Call-Arg-Packed-Unsafe-Err,formal-rule,semantic-analysis,required,spec.expressions,58814,Compiler/Semantics/Expressions/ExpressionCheck.uv
3553,rule.16.Call-Arg-NotPlace,formal-rule,semantic-analysis,required,spec.expressions,58830,Compiler/Semantics/Expressions/ExpressionCheck.uv
3554,rule.16.Chk-Call-Generic-Infer,formal-rule,semantic-analysis,required,spec.expressions,58846,Compiler/Semantics/Expressions/ExpressionCheck.uv
3555,req.16.CallTypeArgsStaticOwnership,semantic-requirement,semantic-analysis,required,spec.expressions,58862,Compiler/Semantics/Expressions/ExpressionCheck.uv
3556,req.16.MethodRecordClosureCallStaticOwnership,semantic-requirement,semantic-analysis,required,spec.expressions,58875,Compiler/Semantics/Expressions/ExpressionCheck.uv
3557,req.16.ExternProcedureCallsRequireUnsafe,semantic-requirement,semantic-analysis,required,spec.expressions,58888,Compiler/Semantics/Expressions/ExpressionCheck.uv
3558,rule.16.EvalSigma-Call-Closure,formal-rule,runtime,required,spec.expressions,58903,Compiler/Semantics/Expressions/ExpressionCheck.uv
3559,rule.16.EvalSigma-Call-RegionProc,formal-rule,runtime,required,spec.expressions,58919,Compiler/Semantics/Expressions/ExpressionCheck.uv
3560,rule.16.EvalSigma-Call-RegionProc-Ctrl-Args,formal-rule,runtime,required,spec.expressions,58935,Compiler/Semantics/Expressions/ExpressionCheck.uv
3561,rule.16.EvalSigma-Call-CancelProc,formal-rule,runtime,required,spec.expressions,58951,Compiler/Semantics/Expressions/ExpressionCheck.uv
3562,rule.16.EvalSigma-Call-CancelProc-Ctrl-Args,formal-rule,runtime,required,spec.expressions,58967,Compiler/Semantics/Expressions/ExpressionCheck.uv
3563,rule.16.EvalSigma-Call-Proc,formal-rule,runtime,required,spec.expressions,58983,Compiler/Semantics/Expressions/ExpressionCheck.uv
3564,rule.16.EvalSigma-Call-Record,formal-rule,runtime,required,spec.expressions,58999,Compiler/Semantics/Expressions/ExpressionCheck.uv
3565,rule.16.EvalSigma-MethodCall,formal-rule,runtime,required,spec.expressions,59015,Compiler/Semantics/Expressions/ExpressionCheck.uv
3566,req.16.CallControlPropagation,semantic-requirement,runtime,required,spec.expressions,59031,Compiler/Semantics/Expressions/ExpressionCheck.uv
3567,req.16.MethodCallControlPropagation,semantic-requirement,runtime,required,spec.expressions,59044,Compiler/Semantics/Expressions/ExpressionCheck.uv
3568,req.16.CallTypeArgsEvaluationElaboration,semantic-requirement,runtime,required,spec.expressions,59057,Compiler/Semantics/Expressions/ExpressionCheck.uv
3569,rule.16.Lower-Args-Empty,formal-rule,lowering,required,spec.expressions,59072,Compiler/Semantics/Expressions/ExpressionCheck.uv
3570,rule.16.Lower-Args-Cons-Move,formal-rule,lowering,required,spec.expressions,59087,Compiler/Semantics/Expressions/ExpressionCheck.uv
3571,rule.16.Lower-Args-Cons-Ref,formal-rule,lowering,required,spec.expressions,59103,Compiler/Semantics/Expressions/ExpressionCheck.uv
3572,rule.16.Lower-Expr-Call-Closure,formal-rule,lowering,required,spec.expressions,59119,Compiler/Semantics/Expressions/ExpressionCheck.uv
3573,rule.16.Lower-Expr-CallFamily,formal-rule,lowering,required,spec.expressions,59135,Compiler/Semantics/Expressions/ExpressionCheck.uv
3574,rule.16.Lower-MethodCallFamily,formal-rule,lowering,required,spec.expressions,59148,Compiler/Semantics/Expressions/ExpressionCheck.uv
3575,req.16.CallTypeArgsLoweringElaboration,semantic-requirement,lowering,required,spec.expressions,59161,Compiler/Semantics/Expressions/ExpressionCheck.uv
3576,diag.16.CallExpressions,diagnostic-requirement,diagnostics,required,spec.expressions,59176,Compiler/Semantics/Expressions/ExpressionCheck.uv
3577,grammar.16.OperatorExpressions,grammar,parsing,required,spec.expressions,59193,Compiler/Semantics/Expressions/ExpressionCheck.uv
3578,req.16.OperatorPrefixSyntaxOwnership,semantic-requirement,parsing,required,spec.expressions,59224,Compiler/Semantics/Expressions/ExpressionCheck.uv
3579,rule.16.ParseRangeFamily,formal-rule,parsing,required,spec.expressions,59239,Compiler/Semantics/Expressions/ExpressionCheck.uv
3580,rule.16.ParseLeftChainFamily,formal-rule,parsing,required,spec.expressions,59252,Compiler/Semantics/Expressions/ExpressionCheck.uv
3581,rule.16.ParsePowerFamily,formal-rule,parsing,required,spec.expressions,59265,Compiler/Semantics/Expressions/ExpressionCheck.uv
3582,rule.16.Parse-Unary-Prefix,formal-rule,parsing,required,spec.expressions,59278,Compiler/Semantics/Expressions/ExpressionCheck.uv
3583,def.16.RangeAndOperatorExprAst,formal-definition,ast,required,spec.expressions,59296,Compiler/Semantics/Expressions/ExpressionCheck.uv
3584,def.16.OperatorSets,formal-definition,ast,required,spec.expressions,59310,Compiler/Semantics/Expressions/ExpressionCheck.uv
3585,def.16.OperatorStaticTypes,formal-definition,semantic-analysis,required,spec.expressions,59328,Compiler/Semantics/Expressions/ExpressionCheck.uv
3586,rule.16.T-Range-Lift,formal-rule,semantic-analysis,required,spec.expressions,59343,Compiler/Semantics/Expressions/ExpressionCheck.uv
3587,rule.16.RangeTypingFamily,formal-rule,semantic-analysis,required,spec.expressions,59359,Compiler/Semantics/Expressions/ExpressionCheck.uv
3588,rule.16.T-Not-Bool,formal-rule,semantic-analysis,required,spec.expressions,59372,Compiler/Semantics/Expressions/ExpressionCheck.uv
3589,rule.16.T-Not-Int,formal-rule,semantic-analysis,required,spec.expressions,59388,Compiler/Semantics/Expressions/ExpressionCheck.uv
3590,rule.16.T-Neg,formal-rule,semantic-analysis,required,spec.expressions,59404,Compiler/Semantics/Expressions/ExpressionCheck.uv
3591,rule.16.T-Arith,formal-rule,semantic-analysis,required,spec.expressions,59420,Compiler/Semantics/Expressions/ExpressionCheck.uv
3592,rule.16.T-Bitwise,formal-rule,semantic-analysis,required,spec.expressions,59436,Compiler/Semantics/Expressions/ExpressionCheck.uv
3593,rule.16.T-Shift,formal-rule,semantic-analysis,required,spec.expressions,59452,Compiler/Semantics/Expressions/ExpressionCheck.uv
3594,rule.16.T-Compare-Eq,formal-rule,semantic-analysis,required,spec.expressions,59468,Compiler/Semantics/Expressions/ExpressionCheck.uv
3595,rule.16.T-Compare-Ord,formal-rule,semantic-analysis,required,spec.expressions,59484,Compiler/Semantics/Expressions/ExpressionCheck.uv
3596,rule.16.T-Logical,formal-rule,semantic-analysis,required,spec.expressions,59500,Compiler/Semantics/Expressions/ExpressionCheck.uv
